Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,PersonalLoan
34,9,93,352,1,0.0,1,0,0,0,1,0,0
41,15,185,125,1,3.6,2,0,0,0,0,0,1
32,8,42,65,1,1.8,2,0,0,0,0,0,0
28,3,45,316,2,1.6,3,0,0,0,1,1,0
33,6,49,141,2,1.67,2,214,0,0,0,0,0
46,20,69,216,3,2.1,1,0,0,0,0,0,0
52,27,94,241,1,2.8,2,333,0,0,1,0,0
60,35,18,159,1,1.5,2,0,0,0,1,1,0
59,35,8,206,4,0.7,1,91,1,0,0,0,0
57,32,55,66,4,2.1,1,108,0,0,1,0,0
46,20,85,431,2,0.4,3,0,0,0,0,0,0
25,1,62,367,4,0.0,1,229,0,0,1,0,0
53,23,65,397,4,2.0,3,0,0,0,1,0,0
38,12,138,401,2,0.0,1,0,1,0,1,0,0
63,38,103,81,1,2.5,1,0,0,0,1,0,0
44,19,99,399,3,3.5,3,357,0,0,0,0,1
50,24,152,175,1,7.3,1,0,0,0,1,0,0
28,3,25,96,2,0.9,3,140,0,0,1,0,0
27,3,98,430,2,2.5,1,361,1,1,1,1,0
52,27,39,315,2,0.7,2,166,0,0,1,0,0
50,25,40,446,1,1.3,2,0,0,0,1,1,0
39,13,58,335,3,2.1,1,169,0,0,1,0,0
50,26,192,40,2,1.8,3,301,0,1,1,1,1
60,34,62,314,1,0.8,2,0,0,0,0,0,0
30,5,69,367,1,0.8,2,0,1,0,1,0,0
31,5,40,316,4,1.3,3,170,0,0,0,0,0
39,15,61,6,2,0.6,3,127,0,0,0,0,0
29,3,30,118,4,0.3,2,157,0,0,0,0,0
54,29,29,31,1,1.5,2,97,0,0,1,0,0
35,8,41,190,2,1.0,2,0,0,0,1,1,0
27,3,118,429,1,3.3,2,0,0,0,1,0,1
45,20,109,302,1,7.0,1,366,0,0,1,0,0
58,33,122,261,4,0.2,2,0,0,1,1,0,1
62,37,50,332,3,1.5,1,169,0,0,1,0,0
28,4,43,430,3,0.1,2,0,0,0,1,0,0
32,7,108,334,1,4.6,1,0,1,0,0,0,0
29,4,110,150,4,2.5,3,0,0,0,0,0,1
41,17,20,367,1,1.4,3,0,0,0,1,0,0
61,35,112,8,4,1.7,3,0,0,0,0,1,0
56,32,25,421,1,0.1,2,136,0,0,1,0,0
37,12,42,367,3,0.7,2,0,0,0,1,1,0
60,34,29,457,2,0.3,1,0,0,0,1,0,0
49,23,84,35,3,2.1,1,134,1,0,1,0,0
43,17,81,367,4,2.6,3,0,1,0,1,0,0
53,28,55,367,4,0.9,1,119,0,0,1,1,0
35,11,40,241,1,2.4,2,0,1,0,1,0,0
56,30,145,452,4,5.7,2,0,0,1,1,1,1
41,16,175,315,2,1.1,3,0,0,0,1,0,1
36,6,78,83,4,1.8,3,163,0,0,0,0,0
56,32,51,216,4,1.5,1,0,0,0,0,0,0
64,34,50,430,4,1.67,3,0,0,0,1,0,0
51,27,21,433,3,0.4,1,0,0,0,1,0,0
49,24,79,450,1,0.2,2,83,0,0,1,1,0
43,18,84,150,1,4.0,3,0,0,0,0,0,0
51,26,34,292,4,0.4,2,0,0,0,0,0,0
55,31,73,310,4,1.6,2,0,0,0,0,0,0
62,37,90,437,3,0.5,1,0,0,0,1,0,0
35,10,23,321,4,0.2,3,0,0,0,1,0,0
53,27,145,35,2,6.1,3,294,0,1,1,1,1
33,7,54,229,4,0.2,1,141,1,0,0,0,0
43,17,49,440,3,2.2,2,103,0,0,1,1,0
58,32,51,445,1,2.8,2,0,0,0,1,0,0
63,38,8,410,4,0.6,2,0,0,0,1,0,0
31,6,62,433,1,1.0,1,0,1,0,1,0,0
36,6,25,388,1,0.67,3,0,0,0,1,0,0
30,0,63,426,2,1.75,3,0,0,0,1,0,0
59,34,24,292,2,0.2,3,86,0,0,1,0,0
28,2,11,88,1,0.1,2,0,0,0,1,1,0
59,34,23,245,1,0.1,1,0,0,0,0,1,0
47,22,33,82,1,1.4,3,0,0,0,1,0,0
47,21,83,175,1,3.8,1,97,0,0,0,0,1
56,30,39,8,3,1.4,1,131,0,0,0,1,0
41,17,138,385,3,6.9,2,0,0,0,1,0,1
25,1,113,51,3,2.5,1,0,0,0,0,1,0
30,5,125,5,4,0.5,3,0,0,1,1,0,1
50,24,195,391,1,1.7,1,0,0,0,0,0,0
34,9,105,16,3,1.2,3,0,1,0,0,0,0
44,18,75,88,2,3.5,1,0,0,0,1,0,1
36,9,40,73,2,1.0,2,0,0,0,1,0,0
39,14,61,271,3,0.5,3,137,0,0,1,0,0
54,24,75,34,2,4.5,3,0,0,0,0,0,0
33,8,122,343,1,0.0,1,0,0,0,1,1,0
39,14,75,439,3,3.0,1,0,0,0,0,1,0
41,15,59,8,4,0.2,3,0,0,0,0,0,0
40,13,24,352,3,1.0,2,0,0,0,1,0,0
29,3,175,35,3,3.3,3,329,0,0,1,0,1
51,27,39,213,2,0.8,1,182,0,0,0,1,0
54,30,145,346,2,6.8,1,0,1,0,0,0,0
47,22,24,66,4,0.4,2,142,0,0,1,0,0
53,28,20,286,3,0.1,2,0,0,0,0,0,0
30,5,85,300,1,2.6,2,0,0,0,1,0,0
28,3,65,387,3,2.6,3,0,1,0,0,0,0
60,35,191,253,4,5.6,3,0,0,0,0,0,1
51,26,11,190,2,0.0,1,0,1,0,0,0,0
63,37,40,276,2,1.0,3,167,0,0,0,0,0
38,13,54,139,3,0.7,2,196,0,0,0,0,0
59,35,95,428,1,3.8,1,0,0,0,1,1,0
53,29,94,152,4,1.0,2,0,0,0,1,0,0
31,5,79,367,4,2.2,2,0,0,0,0,0,0
41,17,48,367,3,0.3,3,0,0,0,1,1,0
25,1,70,159,4,2.6,1,0,1,0,1,0,0
27,3,40,334,3,0.1,2,111,0,0,1,0,0
50,24,44,288,4,1.8,1,0,0,0,1,1,0
50,25,43,165,1,1.4,3,137,0,0,1,0,0
43,18,29,40,1,0.3,3,0,0,0,1,0,0
50,24,188,135,3,1.3,1,184,0,0,0,1,1
46,20,114,67,1,0.0,1,0,0,0,1,1,0
30,6,52,214,3,0.7,2,0,0,0,1,0,0
42,16,13,115,1,0.2,1,0,0,0,1,0,0
42,17,95,35,3,0.5,3,0,0,0,0,0,0
29,3,84,389,1,2.9,3,0,0,0,1,0,0
38,14,49,18,1,1.8,1,0,0,0,0,0,0
51,25,181,241,1,1.7,1,0,0,0,1,1,0
35,10,182,395,1,0.3,2,229,0,1,1,1,1
37,13,70,151,2,2.7,1,0,0,0,0,0,0
47,21,79,296,3,1.1,1,185,0,0,1,1,0
55,29,61,395,4,2.8,2,0,0,0,1,1,0
65,41,121,164,2,2.1,1,0,0,0,1,0,0
58,33,34,139,3,0.2,1,83,0,0,1,0,0
54,28,183,31,1,1.0,1,442,0,0,0,0,0
52,28,51,377,1,1.6,3,0,1,0,0,1,0
28,2,70,61,3,0.3,3,0,0,0,0,1,0
32,8,39,450,1,1.7,1,0,0,0,1,1,0
51,24,84,302,3,2.0,2,0,0,0,0,0,0
43,18,122,144,1,7.0,1,0,0,0,1,1,0
42,18,145,365,1,1.7,1,132,0,0,1,1,0
42,17,98,434,2,0.4,1,0,0,0,1,1,0
41,16,79,461,1,1.0,3,233,0,0,1,0,0
34,8,38,315,2,2.0,3,0,0,0,1,1,0
30,6,49,96,3,0.7,2,196,0,0,0,1,0
32,7,38,19,1,1.0,1,0,0,0,1,0,0
46,20,91,188,4,2.6,3,0,0,0,0,0,0
38,12,29,275,4,0.2,1,0,0,0,0,1,0
37,13,172,382,2,6.5,1,0,0,0,0,0,0
32,8,104,412,2,3.7,1,0,0,0,0,1,1
35,9,58,80,1,2.5,1,0,0,0,1,1,0
30,5,171,277,2,1.9,2,0,0,0,0,0,1
30,4,73,316,3,3.3,1,0,0,1,1,1,1
58,32,191,319,1,2.9,1,0,0,0,0,0,0
57,27,90,113,2,4.5,3,0,0,0,1,0,0
34,9,55,373,3,2.3,1,0,1,1,1,1,0
31,4,28,307,1,2.0,2,0,0,0,0,0,0
39,14,42,430,1,2.5,3,0,0,0,1,0,0
57,33,9,241,1,0.1,2,91,1,0,1,0,0
47,21,65,288,1,1.5,2,0,1,0,1,0,0
51,26,134,38,4,4.5,3,0,1,1,1,0,1
30,6,83,239,4,3.4,1,0,1,0,1,0,0
55,28,38,430,3,1.0,2,0,0,0,1,0,0
32,6,13,355,4,0.3,1,0,0,0,1,1,0
32,7,143,104,3,2.9,3,0,0,0,1,0,1
44,20,75,97,4,1.9,1,0,0,0,0,0,0
33,7,120,275,1,3.2,3,0,0,0,1,0,1
49,24,91,448,1,2.8,2,0,0,0,0,0,0
32,6,99,151,2,1.5,3,0,0,0,0,1,0
31,7,71,15,1,0.1,1,78,1,0,0,0,0
37,13,111,105,1,0.8,2,0,0,0,0,0,0
41,15,108,15,1,5.2,1,0,0,0,0,0,0
56,32,158,120,1,7.4,1,0,0,0,0,0,0
55,31,81,428,3,2.67,1,0,0,0,1,0,0
49,23,12,367,2,0.1,3,0,1,1,1,0,0
63,37,21,452,2,0.4,1,0,0,0,1,0,0
55,30,55,219,4,0.9,1,215,0,0,1,1,0
59,35,42,257,1,1.8,3,0,0,0,1,0,0
41,16,81,199,2,0.4,1,0,0,0,0,1,0
49,25,13,316,4,0.2,1,87,0,0,0,0,0
48,23,132,381,1,0.6,1,157,0,0,0,0,0
41,16,99,200,1,1.0,3,0,0,0,1,0,0
50,26,23,139,4,0.2,1,0,0,0,0,1,0
28,1,40,408,1,2.0,2,0,1,0,1,0,0
36,11,181,318,3,1.4,1,0,0,0,0,0,1
38,14,112,321,2,2.2,1,394,0,0,0,0,0
34,9,138,367,2,7.8,1,227,0,0,1,0,0
41,17,94,31,3,3.8,2,327,1,1,1,0,1
43,19,113,88,1,1.7,1,0,0,0,0,0,0
30,5,112,115,4,5.0,2,0,0,0,0,1,1
37,12,190,181,2,3.0,1,475,0,0,1,0,0
62,37,38,112,1,1.1,3,0,0,0,1,0,0
40,16,32,156,1,1.4,3,158,0,0,1,0,0
35,10,104,94,3,0.6,2,0,0,0,0,1,0
64,40,43,387,1,1.9,2,0,0,0,1,0,0
49,24,45,153,3,1.7,2,0,1,0,1,0,0
24,-1,35,316,2,1.7,2,0,0,0,0,0,0
36,10,42,241,4,1.2,2,0,0,0,1,1,0
29,4,58,74,1,0.8,2,0,0,0,1,1,0
29,3,103,23,4,3.4,1,0,0,0,1,0,1
28,3,71,53,1,3.3,2,149,1,1,1,0,1
33,7,14,277,1,0.4,2,98,0,0,1,0,0
36,11,98,49,3,1.2,3,0,1,0,0,1,0
42,17,90,56,1,0.1,2,0,0,0,0,1,0
25,0,65,35,4,0.2,1,0,1,0,0,0,0
28,2,19,367,4,0.4,1,0,0,0,1,1,0
50,25,35,292,3,1.7,2,0,0,0,1,1,0
34,9,71,19,4,1.3,1,0,0,0,1,0,0
43,19,31,277,3,0.5,1,0,0,0,0,0,0
62,38,43,375,4,1.2,2,0,0,0,1,0,0
61,36,24,318,1,1.5,2,87,1,0,0,0,0
45,19,58,316,2,0.4,3,0,1,0,0,1,0
42,17,115,214,2,0.4,1,0,0,0,1,0,0
39,15,168,246,2,8.0,1,152,1,0,0,0,0
29,5,128,297,1,1.5,1,0,0,0,1,1,0
45,20,138,228,1,7.0,1,0,0,0,0,1,0
58,32,81,160,3,1.7,2,0,0,0,1,1,0
29,3,41,316,4,1.3,3,0,0,0,1,0,0
32,7,123,185,2,2.9,2,0,0,0,1,0,1
37,13,71,353,2,2.7,1,94,0,0,1,0,0
48,23,8,225,1,0.4,3,0,0,0,0,1,0
40,14,42,368,2,0.7,1,101,0,0,1,0,0
29,4,62,145,2,2.5,1,184,0,0,1,0,0
36,12,22,186,4,1.0,1,91,1,0,1,0,0
35,8,38,398,4,1.0,2,0,0,0,1,0,0
35,11,24,428,4,0.4,2,0,0,0,0,0,0
62,37,50,93,3,2.4,1,0,0,0,1,0,0
26,1,190,109,4,1.3,2,197,0,0,1,0,1
32,7,94,103,2,3.1,1,0,0,0,1,0,0
63,37,165,391,4,5.1,3,0,0,0,0,0,1
38,12,43,312,4,1.2,2,0,0,0,0,1,0
50,26,48,115,1,1.6,2,0,0,0,0,1,0
46,21,52,92,3,2.7,2,228,0,0,0,1,0
50,24,84,267,4,4.9,1,0,0,0,1,0,0
61,36,131,185,1,0.9,1,0,0,0,1,0,0
34,8,44,80,4,0.2,1,0,0,0,0,0,0
27,2,78,267,4,0.2,1,87,0,0,0,0,0
61,36,15,188,4,0.4,2,0,0,0,0,0,0
45,20,38,334,4,1.9,3,144,0,0,1,1,0
50,25,84,83,1,1.3,3,0,1,0,1,0,0
44,20,122,316,1,0.3,1,0,0,0,1,0,0
62,36,98,161,2,2.8,1,0,0,0,0,0,0
45,18,80,185,3,2.67,2,0,0,0,0,0,0
41,17,165,310,2,8.0,1,0,0,0,1,0,0
30,5,121,309,2,3.3,1,0,0,0,0,1,0
61,37,20,4,3,0.4,2,94,0,0,0,0,0
45,19,11,465,1,0.2,1,91,0,0,0,0,0
59,35,45,373,1,1.8,3,0,0,0,1,0,0
30,6,118,327,2,2.8,2,0,0,0,0,0,1
60,36,14,34,2,0.3,1,109,0,0,1,1,0
39,13,30,161,3,0.2,2,0,0,0,0,0,0
56,30,45,228,1,0.2,1,98,0,0,0,0,0
56,32,80,347,3,2.67,1,0,0,0,1,0,0
27,1,25,373,4,0.3,2,0,0,0,1,1,0
66,41,144,317,1,2.5,1,0,1,1,1,1,0
43,19,84,196,4,0.2,3,297,0,0,1,0,0
53,29,22,267,2,0.4,1,0,0,0,1,0,0
44,18,33,53,3,1.5,1,0,0,0,1,1,0
54,28,60,296,4,2.6,3,0,0,0,0,0,0
31,6,81,439,4,2.2,2,116,0,0,1,0,0
38,13,169,149,1,6.8,3,0,0,1,1,1,1
28,2,63,85,2,1.6,3,0,0,0,1,0,0
51,26,12,40,2,0.7,3,109,0,0,1,1,0
52,27,15,94,4,0.8,1,101,0,0,0,0,0
64,38,39,159,1,0.5,3,0,1,1,1,1,0
29,4,44,106,4,2.0,2,0,0,0,1,0,0
34,10,110,209,1,4.0,1,0,0,0,1,0,0
33,8,130,367,3,6.3,2,99,0,0,0,1,1
46,21,41,277,1,1.4,3,128,0,0,1,0,0
48,22,59,125,1,1.4,3,241,0,0,1,0,0
52,28,39,350,2,0.8,1,0,0,0,1,0,0
44,19,35,316,4,0.0,2,0,0,0,1,0,0
51,27,80,13,1,2.6,2,0,0,0,1,1,0
47,20,81,312,1,2.67,2,0,0,0,1,0,0
39,13,31,402,2,0.8,3,0,0,0,0,0,0
42,17,93,173,4,1.9,3,0,0,0,0,0,0
57,33,45,179,4,1.5,1,204,0,0,1,0,0
36,12,40,80,2,0.6,3,0,0,0,1,1,0
27,1,80,419,2,1.6,3,185,0,0,1,1,0
31,7,20,157,1,0.4,3,0,0,0,1,0,0
63,37,41,233,1,0.5,3,0,0,0,0,1,0
34,8,31,88,1,0.3,1,104,0,0,1,1,0
52,27,35,430,4,0.2,2,0,0,0,1,0,0
57,31,40,83,3,1.4,3,137,0,0,1,1,0
63,39,84,371,1,1.8,3,0,0,0,0,0,0
26,1,53,367,2,1.6,3,0,0,0,1,0,0
35,5,85,228,4,4.0,3,0,0,0,1,0,0
58,33,138,333,2,3.9,1,0,0,0,1,0,0
32,2,71,387,2,1.75,3,108,0,0,0,0,0
64,39,113,160,1,0.8,3,0,0,0,0,1,0
50,23,23,367,2,1.0,2,0,1,0,0,0,0
34,9,62,205,3,2.3,1,0,0,0,0,0,0
36,11,14,203,4,0.2,3,100,0,0,1,1,0
43,18,60,93,2,2.2,3,0,0,0,0,1,0
28,4,94,157,3,0.8,1,236,0,0,1,0,0
64,39,83,430,3,1.8,2,0,0,0,1,0,0
60,35,130,436,3,6.3,3,437,0,1,1,1,1
62,37,61,246,4,1.7,1,0,0,0,0,0,0
27,2,92,430,2,3.1,1,178,0,0,1,0,0
42,16,20,418,2,0.8,3,117,0,0,1,1,0
45,20,194,156,2,8.8,1,428,0,0,0,0,0
36,10,74,316,1,2.5,1,0,0,0,0,1,0
48,22,84,8,2,0.4,3,145,0,0,0,0,0
65,40,98,399,3,1.8,2,333,0,0,0,0,0
39,15,52,149,3,2.33,1,0,0,0,1,0,0
51,26,55,269,1,1.3,2,236,0,0,0,1,0
30,6,64,316,4,3.4,1,117,0,0,0,0,0
65,40,128,68,1,2.5,1,162,0,0,1,0,0
38,13,113,367,4,1.7,2,0,0,0,0,1,1
29,3,50,272,3,1.1,2,0,0,0,0,1,0
42,18,54,272,4,2.2,2,0,0,0,0,0,0
63,38,129,95,1,0.9,1,366,0,0,1,0,0
46,21,82,325,4,0.4,1,0,0,0,0,0,0
62,38,100,47,4,1.7,2,0,0,0,1,0,0
58,34,44,297,4,2.2,1,0,1,0,0,0,0
56,30,164,354,4,0.5,2,234,0,1,1,1,1
56,31,81,182,2,3.7,1,121,0,0,1,1,0
34,10,71,382,1,0.1,1,257,0,0,1,1,0
42,17,28,225,1,0.5,3,90,0,0,0,0,0
30,6,80,184,3,1.5,1,219,0,0,1,0,0
61,35,90,441,4,1.9,2,0,0,0,1,0,0
38,14,74,45,1,3.6,2,0,0,0,1,1,0
50,25,14,439,2,0.7,3,0,1,0,1,0,0
61,36,23,119,2,0.5,2,103,0,0,1,0,0
41,17,153,160,1,1.7,1,337,0,0,0,1,0
42,16,38,289,3,0.9,3,0,0,0,0,0,0
29,5,112,367,2,2.0,2,382,1,0,0,0,0
51,26,145,9,1,8.1,1,397,0,0,0,1,0
32,6,28,277,2,0.3,2,88,0,0,1,0,0
34,9,31,300,4,1.1,3,0,0,0,1,1,0
26,2,195,333,1,6.33,1,0,0,0,1,1,0
54,24,50,141,3,2.0,3,0,0,0,1,1,0
38,14,71,410,4,2.0,3,0,0,0,0,0,0
62,36,21,430,3,0.3,3,0,0,0,0,0,0
37,11,35,20,2,0.8,3,125,0,0,0,0,0
46,21,42,206,1,2.4,1,0,0,0,1,1,0
52,27,78,136,4,3.6,3,141,0,0,1,0,0
32,6,73,316,4,2.2,2,0,0,0,0,0,0
49,25,53,408,2,1.0,3,181,0,0,0,0,0
28,3,51,288,2,1.6,3,123,0,0,0,0,0
55,30,40,428,2,2.3,3,0,0,0,1,0,0
52,26,178,311,1,1.0,1,0,0,0,0,0,0
32,6,35,271,2,0.3,1,0,0,0,0,1,0
31,7,192,41,1,0.0,2,0,0,0,1,0,1
27,3,123,411,1,5.4,1,0,0,0,0,0,0
32,5,48,275,2,1.67,2,0,1,1,1,1,0
52,26,45,109,3,0.6,2,0,0,0,0,0,0
52,28,15,399,1,0.2,1,0,0,0,1,0,0
50,24,79,315,1,0.3,1,120,0,0,1,0,0
32,5,63,8,4,2.0,2,0,1,0,1,0,0
61,35,30,367,2,0.2,3,0,0,0,1,0,0
60,36,145,430,4,6.9,1,380,0,0,0,1,1
28,4,32,35,3,1.0,2,0,0,0,0,0,0
34,9,64,179,2,0.1,1,224,0,0,1,1,0
31,7,84,207,1,0.1,1,0,0,0,1,0,0
31,5,21,318,1,0.4,2,0,0,0,1,0,0
62,38,99,387,4,1.7,2,0,0,0,1,0,0
47,22,35,315,2,1.3,1,0,0,0,1,0,0
50,24,180,330,1,1.7,1,0,0,0,1,1,0
36,12,42,257,1,1.33,1,0,0,0,1,0,0
26,0,179,139,4,2.1,2,0,0,0,0,0,1
51,27,42,40,4,0.1,3,0,0,0,0,0,0
52,25,180,332,2,9.0,2,297,0,0,1,0,1
35,11,82,308,4,3.4,1,0,0,0,0,0,0
42,16,55,101,2,0.7,1,149,0,0,0,0,0
36,12,79,19,2,2.2,1,0,0,0,1,0,0
41,17,48,220,2,0.6,3,215,0,0,0,1,0
49,25,93,246,1,2.7,1,0,1,0,1,0,0
57,32,23,164,2,0.2,3,0,0,0,0,0,0
44,20,50,434,3,2.33,1,200,0,0,0,0,0
60,34,85,105,2,2.0,1,0,0,0,1,0,0
38,14,35,395,1,1.5,2,97,0,0,1,0,0
26,2,171,267,3,6.0,2,0,0,0,1,0,1
29,2,29,43,4,1.5,2,0,0,0,0,1,0
59,35,84,344,1,1.8,3,0,0,0,1,1,0
51,27,20,51,4,0.5,2,0,0,0,1,0,0
50,25,14,306,1,0.4,3,0,0,0,1,1,0
35,10,179,133,1,8.6,1,357,0,0,0,0,0
61,37,48,130,1,0.8,1,158,0,0,1,0,0
42,16,74,29,1,2.8,1,0,0,0,1,0,0
55,29,53,408,1,1.4,1,0,0,0,0,0,0
50,25,83,135,1,2.8,2,0,0,0,1,1,0
64,40,171,15,2,2.1,1,433,0,0,0,0,0
54,28,85,139,4,4.9,1,0,0,0,1,0,0
50,26,38,393,4,0.9,2,0,0,0,1,0,0
31,5,85,166,3,1.6,1,157,0,0,1,1,0
32,8,79,157,1,0.1,1,0,0,0,0,0,0
44,19,69,165,4,0.4,1,0,0,0,0,0,0
60,35,43,367,3,0.9,3,0,0,0,1,1,0
60,34,33,83,2,0.3,1,101,0,0,1,0,0
62,38,42,437,3,0.1,3,149,0,0,0,1,0
46,21,40,277,4,1.9,3,122,0,0,1,0,0
57,33,43,129,1,1.8,3,0,0,0,0,0,0
30,5,20,332,4,0.5,3,117,0,0,0,0,0
58,32,65,432,3,2.5,1,222,0,0,1,0,0
39,13,139,430,3,3.4,1,483,0,0,1,0,1
60,35,135,190,3,0.3,3,0,0,0,1,0,1
59,34,84,281,3,1.6,3,0,0,0,1,0,0
50,26,179,190,1,2.9,3,0,0,0,0,1,1
63,39,45,228,4,1.3,2,86,0,0,0,0,0
27,3,109,235,2,2.5,1,0,0,0,1,0,0
54,29,34,249,4,0.1,3,0,0,0,1,0,0
62,37,162,395,1,1.3,1,0,0,0,1,0,0
60,34,105,152,2,1.4,1,0,0,0,1,0,0
38,12,22,106,3,0.2,2,0,0,0,1,0,0
34,8,82,125,2,1.8,1,178,0,0,1,1,0
65,41,105,430,4,1.7,2,230,1,0,1,0,0
55,31,62,115,1,1.8,3,0,0,0,1,0,0
57,31,82,390,2,2.0,1,83,0,0,0,1,0
27,3,72,430,4,0.0,1,0,0,0,1,0,0
35,10,38,439,4,1.7,1,0,0,0,1,1,0
52,28,25,37,4,1.0,1,0,0,0,0,0,0
45,15,20,293,1,0.75,3,0,0,0,1,0,0
29,3,80,316,4,1.8,2,0,0,0,1,1,0
44,18,84,96,3,1.1,1,0,0,0,0,0,0
47,23,33,35,1,1.0,1,0,0,0,1,1,0
62,37,55,393,3,0.9,3,0,0,0,1,0,0
52,27,33,35,2,0.7,2,0,0,0,0,1,0
47,23,190,220,4,0.3,3,305,0,0,0,0,1
42,18,43,83,1,0.3,3,158,0,0,0,0,0
65,41,45,428,3,0.1,3,0,0,0,1,0,0
42,18,141,253,1,3.5,1,0,0,0,0,0,0
40,16,69,137,4,2.4,1,0,0,0,1,0,0
32,8,78,51,4,0.1,2,0,0,0,1,0,0
40,15,84,324,1,3.7,3,0,0,0,1,0,0
55,29,172,399,1,5.2,2,0,0,0,0,0,1
32,6,51,244,4,0.2,1,154,1,0,0,1,0
58,28,75,160,1,1.4,3,0,0,0,1,0,0
46,22,183,110,1,3.1,2,0,0,1,1,1,1
53,23,20,162,4,0.4,3,0,0,0,1,1,0
63,39,101,317,2,3.9,3,294,0,0,1,0,1
40,14,129,34,1,5.9,3,0,0,0,1,0,1
41,17,63,69,2,3.2,1,0,0,0,0,0,0
60,35,44,164,4,2.1,1,0,0,0,0,0,0
65,39,184,91,1,5.4,3,176,0,1,1,1,1
59,33,100,399,2,2.0,1,127,0,0,0,0,0
48,24,12,25,3,0.4,1,0,0,0,0,0,0
59,33,68,292,2,2.3,3,128,1,0,1,0,0
33,8,48,274,1,1.0,1,212,0,0,1,0,0
40,15,82,239,2,0.4,1,0,0,0,0,0,0
42,18,52,282,2,2.5,1,0,0,0,0,0,0
65,41,154,136,2,4.6,2,0,1,1,1,1,1
30,4,39,82,1,1.5,1,0,0,0,0,1,0
30,4,40,110,1,0.3,1,0,0,1,1,1,0
42,17,54,367,4,1.9,3,164,0,0,0,0,0
32,8,32,310,2,1.0,2,103,0,1,1,1,0
55,30,64,41,2,2.3,3,0,0,0,0,0,0
29,3,92,330,2,1.3,1,287,0,0,1,0,0
64,38,40,96,1,2.5,3,94,0,0,1,1,0
37,11,60,466,3,0.5,3,0,0,0,1,0,0
31,5,85,451,2,1.3,1,119,0,0,1,1,0
25,-1,21,343,4,0.4,1,90,0,0,1,0,0
31,5,35,399,1,0.6,3,171,0,0,0,0,0
32,7,52,200,2,0.1,1,0,0,0,1,0,0
58,34,128,25,1,7.4,1,0,0,0,0,0,0
26,2,195,40,1,6.33,1,0,0,0,0,0,0
51,25,68,197,2,1.5,2,117,0,0,0,1,0
65,41,55,241,2,1.1,1,0,0,0,0,0,0
43,17,55,43,1,0.2,1,0,0,0,1,0,0
46,21,80,397,4,0.4,1,0,0,0,1,1,0
28,3,123,135,1,0.8,1,146,0,0,0,0,0
63,37,90,292,4,1.9,2,106,1,0,1,0,0
59,29,61,277,1,1.4,3,0,0,0,0,0,0
42,15,41,354,3,2.5,2,0,0,0,1,0,0
58,33,43,367,2,1.6,3,0,0,0,1,0,0
39,13,71,448,3,0.1,1,162,1,0,1,0,0
36,12,25,395,4,1.0,1,0,0,0,1,0,0
60,33,154,68,1,3.0,2,0,1,1,1,0,1
47,21,141,35,1,2.4,1,0,0,0,0,0,0
29,4,22,201,2,0.9,3,110,0,0,0,0,0
52,28,145,308,2,6.8,1,0,0,0,1,0,0
41,16,49,161,3,0.5,3,0,0,0,1,0,0
63,37,109,68,1,2.0,1,0,0,0,1,0,0
59,34,80,33,3,0.5,1,0,0,0,1,1,0
44,20,82,337,4,1.4,2,201,0,0,1,1,0
54,28,52,290,4,2.5,1,0,0,0,1,0,0
29,5,85,39,3,2.5,1,0,0,0,1,1,0
51,25,148,8,1,1.0,1,0,0,0,0,0,0
63,39,160,96,2,2.1,1,0,0,0,0,1,0
36,11,39,35,4,1.7,1,0,0,0,1,0,0
42,16,25,315,2,0.8,3,0,0,0,0,1,0
51,25,33,236,1,1.4,3,0,0,0,1,1,0
47,20,38,157,3,2.5,2,0,0,0,0,0,0
40,16,85,205,4,0.2,3,0,0,0,1,1,0
54,28,48,234,1,0.2,1,0,0,0,1,0,0
47,21,15,414,4,0.6,3,77,0,0,1,0,0
35,10,94,99,1,0.0,1,174,0,0,1,0,0
28,4,120,178,2,0.6,1,0,0,0,1,0,0
45,19,60,131,1,0.7,3,159,0,0,1,0,0
33,9,145,314,2,4.33,1,277,0,0,0,1,0
62,36,29,83,2,0.7,3,0,0,0,0,0,0
45,18,78,165,3,2.67,2,0,0,0,1,0,0
59,35,59,1,4,1.2,2,0,0,0,1,0,0
58,28,80,85,2,4.5,3,0,0,0,0,1,0
52,26,180,316,1,1.0,1,0,0,0,1,1,0
34,8,8,366,3,0.1,2,83,0,0,1,0,0
65,35,23,115,1,1.5,3,0,0,0,1,0,0
48,23,79,163,2,3.8,3,0,0,0,1,0,0
44,19,78,145,2,3.8,3,268,0,0,0,0,0
61,37,64,139,1,0.0,2,0,0,0,0,1,0
40,14,64,94,4,0.2,3,0,0,0,1,1,0
65,39,160,369,4,3.8,1,237,0,0,1,0,1
28,4,43,92,1,1.0,3,102,0,0,0,0,0
67,42,32,267,1,1.1,3,0,0,0,0,1,0
35,9,179,86,2,0.0,1,76,1,0,1,0,0
60,35,8,310,1,0.1,1,0,0,0,1,0,0
58,32,63,214,1,1.6,1,0,1,0,1,0,0
55,30,40,307,2,2.3,3,0,1,0,1,0,0
34,9,99,40,4,2.2,2,155,0,0,1,0,0
35,9,141,234,2,4.5,2,0,0,0,0,0,1
28,4,159,264,1,1.5,1,0,0,0,1,1,0
38,12,39,449,2,0.3,1,174,0,0,1,0,0
